Order_ID,Artist,City,Venue,Date,Ticket_Category,Ticket_Price,Buyer_Name,Quantity,Total_Price
ORD00211465,Banda Neira,,JCC,2023-11-30,Gold,217869,Surya Purwanti,1,217869
ORD00736764,BERNADYA,,ISTORA SENAYAN,2023-09-10,VIP,253466,"T. Samsul Habibi, S.T.",4,1013864
ORD00036836,efek rumah kaca,Yogyakarta,taman budaya,2025/07/11,Silver,173669,Dr. Jessica Wahyudin,2,347338
ORD00025318,Raisa,Palembang,Gedung Kesenian Jakarta,2024-06-18,Festival,127493,Samsul Tamba,4,509972
ORD00804905,Raisa,Denpasar,Sabuga,03-23-2024,Gold,217869,Siska Tarihoran,3,653607
ORD00499845,EFEK RUMAH KACA,Medan,JCC,2025/05/02,Silver,173669,"Dt. Gadang Mustofa, M.Kom.",4,694676
ORD00371812,Maliq & D'Essentials,Yogyakarta,Jogja Expo Center,03-25-2024,Silver,173669,"Sutan Ghani Manullang, S.Kom",4,694676
ORD00177035,EFEK RUMAH KACA,Makassar,CIWALK,2024/10/15,Gold,217869,"Mila Gunawan, M.Farm",1,217869
ORD00534569,pamungkas,Bandung,istora senayan,,VIP,253466,Sutan Jaga Gunarto,2,506932
ORD00670645,Maliq & D'Essentials,Palembang,Lapangan Gasibu,11-01-2023,Gold,217869,Nadia Budiyanto,1,217869
ORD00328304,Barasuara,Palembang,Istora Senayan,2024-01-25,Silver,500000000,Dwi Oktaviani,3,521007
ORD00342307,tulus,Bandung,jogja expo center,2024-02-18,Silver,173669,Tiara Siregar,1,173669
ORD00524844,efek rumah kaca,Bandung,lapangan gasibu,2024-07-23,Gold,217869,"Aurora Prabowo, S.Farm",4,871476
ORD00033577,YURA YUNITA,Bandung,GEDUNG KESENIAN JAKARTA,2024-02-16,VIP,253466,KH. Yono Winarsih,3,760398
ORD00638960,Fourtwnty,Bandung,,01-28-2025,Gold,217869,"T. Sabar Habibi, S.Ked",4,871476
ORD00033694,Fiersa Besari,Makassar,JCC,2025-04-12,Gold,217869,Iriana Pradipta,2,435738
ORD00346296,RAISA,Semarang,,2023-08-25,Silver,173669,Cakrawala Melani,2,347338
ORD00052931,Fourtwnty,Bandung,Ciwalk,2024/11/30,Silver,173669,Karen Hutapea,1,173669
ORD00798807,Noah,Jakarta,JCC,2024-06-30,Festival,127493,"Belinda Setiawan, S.E.I",,382479
ORD00235488,tulus,Palembang,jogja expo center,09-08-2023,Silver,173669,"Drs. Umar Laksmiwati, M.Ak",5,868345
ORD00099880,Nadin Amizah,Surabaya,Lapangan Gasibu,2025/04/01,Silver,173669,"dr. Putri Wibowo, S.Pt",1,173669
ORD00298425,Maliq & D'Essentials,Palembang,Gedung Kesenian Jakarta,2025/04/30,Festival,127493,Adiarja Anggriawan,,382479
ORD00769022,banda neira,Denpasar,taman budaya,2025-04-18,Gold,217869,Kezia Budiman,1,217869
ORD00223640,Ardhito Pramono,Denpasar,Istora Senayan,2024-03-12,VIP,253466,"dr. Bella Ramadan, S.E.",5,1267330
ORD00592918,Hindia,Denpasar,JCC,2024/08/21,Festival,127493,R.A. Ira Susanti,2,254986
ORD00691341,SAL PRIADI,Surabaya,JCC,2025-04-16,Silver,173669,Queen Budiman,2,347338
ORD00282896,Tiara Andini,Yogyakarta,Ciwalk,2025-06-07,Silver,173669,Tgk. Capa Manullang,2,347338
ORD00662840,Noah,Medan,,2024-09-05,Gold,217869,Mujur Mulyani,4,871476
ORD00386807,barasuara,Surabaya,jcc,2024/06/24,Silver,,"Zalindra Tarihoran, S.Pd",4,694676
ORD00375045,Hindia,Bandung,Istora Senayan,2025/06/23,Gold,217869,Sadina Firgantoro,3,653607
ORD00476345,Dewa 19,Medan,Gedung Kesenian Jakarta,02-26-2024,VIP,253466,,1,253466
ORD00085578,kunto aji,Bandung,tennis indoor senayan,07-16-2024,Festival,127493,"Tgk. Lurhur Kusumo, S.Gz",4,509972
ORD00416068,Nadin Amizah,Semarang,Jogja Expo Center,2025/06/24,Festival,127493,Zulfa Wahyuni,,637465
ORD00124591,Dewa 19,Denpasar,JCC,2024-11-10,Gold,217869,Harsanto Dongoran,5,1089345
ORD00747585,Dewa 19,Denpasar,Lapangan Gasibu,2024/08/12,Festival,127493,Ir. Warsa Hidayanto,5,637465
ORD00675431,Isyana Sarasvati,Denpasar,Jogja Expo Center,2025-03-01,VIP,253466,"Drs. Kani Mustofa, M.Kom.",4,1013864
ORD00595325,Tiara Andini,Balikpapan,Jogja Expo Center,2024-06-16,Festival,127493,Garang Nashiruddin,,382479
ORD00185674,YURA YUNITA,Semarang,JOGJA EXPO CENTER,2024-07-22,Gold,217869,Uli Aryani,4,871476
ORD00428676,Isyana Sarasvati,Yogyakarta,Sabuga,2023-11-17,Silver,173669,Gandi Tamba,4,694676
ORD00465289,Tulus,Jakarta,JCC,2025-06-29,VIP,253466,"Rahmi Pratiwi, S.IP",5,1267330
ORD00113466,Tulus,Semarang,Lapangan Gasibu,2024-04-15,Festival,127493,Yunita Puspasari,2,254986
ORD00508673,Bernadya,Balikpapan,Ciwalk,2024-05-23,VIP,253466,Dimaz Halimah,1,253466
ORD00408769,SAL PRIADI,Palembang,TENNIS INDOOR SENAYAN,2024-03-04,Gold,217869,Rahman Sitorus,2,435738
ORD00697644,Tulus,Bandung,Ciwalk,2024-11-17,Silver,173669,R.A. Nadine Saragih,3,521007
ORD00167315,PAMUNGKAS,Surabaya,JOGJA EXPO CENTER,2023-09-16,Festival,127493,"Melinda Aryani, S.E.",1,127493
ORD00234126,tiara andini,Bandung,trans studio bandung,2023-11-25,Silver,173669,Ghaliyati Halimah,,173669
ORD00724030,SAL PRIADI,Jakarta,JCC,2025-07-12,Gold,217869,"Devi Rahimah, S.Sos",5,1089345
ORD00214353,Bernadya,,Sabuga,07-14-2025,Silver,173669,Restu Hasanah,2,347338
ORD00825037,Hindia,Semarang,Jogja Expo Center,2025/05/27,VIP,253466,Karja Nuraini,4,1013864
ORD00002250,Kunto Aji,Balikpapan,Trans Studio Bandung,2024/02/24,Gold,217869,Bambang Gunarto,5,1089345
ORD00792911,Isyana Sarasvati,Denpasar,Jogja Expo Center,2024-11-22,Gold,217869,"Dr. Titi Nugroho, M.Kom.",4,871476
ORD00116681,Raisa,Balikpapan,Gedung Kesenian Jakarta,2023/07/28,Silver,173669,Fitriani Lestari,,694676
ORD00003521,Fourtwnty,Medan,Lapangan Gasibu,2024/01/15,Gold,1,Rendy Handayani,4,871476
ORD00518601,yura yunita,Semarang,taman budaya,2024-08-06,VIP,253466,"Kezia Maheswara, S.I.Kom",1,253466
ORD00553076,Fourtwnty,Balikpapan,Trans Studio Bandung,2023-12-27,Silver,173669,Shakila Hastuti,5,868345
ORD00519134,FIERSA BESARI,Semarang,TRANS STUDIO BANDUNG,2023/08/17,Festival,127493,,4,509972
ORD00722366,MALIQ & D'ESSENTIALS,Denpasar,CIWALK,2023-09-19,VIP,253466,Dt. Ajimin Pertiwi,5,1267330
ORD00568623,yura yunita,Jakarta,ciwalk,2025/03/21,Gold,217869,Violet Haryanto,2,435738
ORD00677471,nadin amizah,Balikpapan,trans studio bandung,2023-10-13,VIP,253466,Vivi Iswahyudi,4,1013864
ORD00645097,Bernadya,Makassar,JCC,2024-07-27,VIP,253466,,5,1267330
ORD00104796,Isyana Sarasvati,Surabaya,Ciwalk,09-08-2024,Festival,127493,Dalima Hutapea,2,254986
ORD00790341,Sal Priadi,Denpasar,Lapangan Gasibu,2024-08-31,VIP,253466,,1,253466
ORD00461304,Tulus,Semarang,Trans Studio Bandung,11-12-2024,VIP,,dr. Asirwada Pudjiastuti,3,760398
ORD00632840,KUNTO AJI,Denpasar,JCC,2024-06-05,,127493,"Drs. Maida Kuswandari, S.E.",2,254986
ORD00134375,Isyana Sarasvati,Bandung,Tennis Indoor Senayan,2025-06-07,Gold,217869,"Dr. Fitria Prastuti, S.Psi",3,653607
ORD00407119,fourtwnty,Surabaya,trans studio bandung,2023-07-26,Festival,127493,Aisyah Haryanto,4,509972
ORD00732396,TULUS,Bandung,ISTORA SENAYAN,12-10-2024,Gold,217869,"H. Asirwada Rahayu, S.Pd",2,435738
ORD00053563,Isyana Sarasvati,Semarang,Taman Budaya,2025-05-03,Silver,173669,"Sutan Prabowo Pertiwi, M.Farm",2,347338
ORD00502370,Efek Rumah Kaca,Jakarta,Ciwalk,01-16-2025,Festival,127493,Aditya Hariyah,1,127493
,Raisa,Denpasar,Ciwalk,2024-03-18,Gold,217869,"Ir. Paramita Waskita, S.Farm",5,1089345
ORD00147469,Fiersa Besari,Makassar,Ciwalk,2024-09-07,Festival,127493,Rahmi Kuswandari,4,509972
,Tiara Andini,Denpasar,Istora Senayan,2024-07-31,Gold,217869,Widya Prastuti,2,435738
ORD00038096,Yura Yunita,Denpasar,Taman Budaya,09-25-2023,Silver,,Shania Prayoga,2,347338
ORD00433346,Isyana Sarasvati,Jakarta,Tennis Indoor Senayan,2024/07/13,Silver,173669,Uchita Namaga,1,173669
ORD00644362,Hindia,Semarang,JCC,2024-12-22,Festival,127493,R. Juli Prasetya,4,509972
ORD00020646,Pamungkas,Balikpapan,Sabuga,10-25-2024,Gold,217869,Jane Melani,1,217869
ORD00140010,Raisa,Surabaya,Taman Budaya,2025-02-13,Silver,173669,Pangeran Waskita,1,173669
ORD00423383,Bernadya,Bandung,Lapangan Gasibu,2025/02/28,Silver,,Cut Lintang Adriansyah,2,347338
ORD00025520,raisa,Palembang,gedung kesenian jakarta,06-18-2024,Festival,127493,"Dr. Calista Saragih, S.Sos",4,509972
ORD00302800,Hindia,Bandung,Sabuga,,VIP,253466,"R.M. Pardi Melani, M.Farm",4,1013864
ORD00226510,Isyana Sarasvati,Makassar,,2025-02-16,Silver,173669,R. Edi Samosir,2,347338
,KUNTO AJI,Medan,TENNIS INDOOR SENAYAN,2024/06/03,VIP,253466,R. Ozy Hutasoit,2,506932
ORD00142047,Fourtwnty,Balikpapan,JCC,2025-03-07,VIP,,"Nasab Prasasta, M.Pd",3,760398
ORD00323895,DEWA 19,Palembang,JCC,06-11-2025,Silver,173669,"drg. Rika Nugroho, S.Pt",2,347338
ORD00267216,Barasuara,Balikpapan,Trans Studio Bandung,2025/07/19,Festival,127493,Tina Sudiati,2,
ORD00171756,Bernadya,Balikpapan,Istora Senayan,2024-01-26,Festival,127493,"Laswi Astuti, S.Ked",1,127493
ORD00767602,Nadin Amizah,Makassar,JCC,2024-11-30,Gold,217869,Tgk. Titi Prastuti,,1089345
ORD00735095,Fourtwnty,Palembang,Istora Senayan,2023-11-13,Festival,127493,R. Latif Gunarto,3,382479
ORD00457317,kunto aji,Surabaya,trans studio bandung,2024/09/10,VIP,253466,Kamal Kusumo,4,1013864
ORD00776013,Sal Priadi,Bandung,Istora Senayan,2025/01/14,VIP,253466,Cager Simanjuntak,1,253466
ORD00143589,Banda Neira,Yogyakarta,Gedung Kesenian Jakarta,03-11-2025,VIP,253466,"Jumari Sitorus, S.E.I",5,1267330
ORD00239840,Yura Yunita,Denpasar,Taman Budaya,2024-12-31,Silver,500000000,Tira Astuti,3,521007
ORD00713783,Barasuara,Bandung,Jogja Expo Center,2024-06-07,Silver,173669,"Clara Prasetyo, S.Kom",5,868345
ORD00487935,,Denpasar,CIWALK,2024-09-17,Festival,127493,Ir. Karsana Hidayat,2,254986
ORD00682910,Dewa 19,Jakarta,Sabuga,02-07-2024,Silver,173669,Ira Wijaya,2,347338
ORD00110773,Hindia,Makassar,Jogja Expo Center,2025-02-28,Festival,127493,Kurnia Wahyuni,4,509972
ORD00652244,Kunto Aji,Denpasar,Trans Studio Bandung,2024-02-21,Gold,217869,"Jane Pradipta, S.E.",2,435738
ORD00154645,,Bandung,taman budaya,2024-12-28,Gold,217869,Irwan Hasanah,2,435738
ORD00026650,Nadin Amizah,Bandung,Istora Senayan,2023-11-23,Festival,127493,Karya Hakim,1,127493
,BANDA NEIRA,Denpasar,JOGJA EXPO CENTER,2024/11/05,VIP,253466,"T. Jono Sinaga, S.Psi",4,1013864
ORD00048544,PAMUNGKAS,Semarang,CIWALK,2025-05-20,Festival,127493,Tgk. Hairyanto Usada,5,637465
,Nadin Amizah,Jakarta,Ciwalk,2023-12-14,Gold,217869,Qori Lailasari,2,435738
ORD00037704,Yura Yunita,Denpasar,Taman Budaya,2023-09-25,Silver,173669,Himawan Waluyo,1,173669
ORD00210764,Efek Rumah Kaca,Palembang,Sabuga,2023-09-09,Gold,217869,Salman Wijaya,3,653607
ORD00209455,Ardhito Pramono,Makassar,Jogja Expo Center,2025-05-27,Festival,127493,Manah Mulyani,4,509972
ORD00804273,Isyana Sarasvati,Surabaya,Lapangan Gasibu,2023/11/26,,253466,"Darimin Kusmawati, S.Farm",1,253466
ORD00010994,Tiara Andini,Makassar,Lapangan Gasibu,2023/08/18,VIP,253466,Gandi Zulkarnain,5,1267330
ORD00383204,yura yunita,Jakarta,trans studio bandung,2025-07-25,,127493,Argono Prakasa,1,127493
ORD00461472,,Semarang,trans studio bandung,11-12-2024,VIP,253466,Ifa Palastri,5,1267330
ORD00374684,Fiersa Besari,Makassar,Jogja Expo Center,05-20-2024,VIP,253466,Puspa Samosir,4,1013864
ORD00468464,nadin amizah,Bandung,sabuga,2023/11/26,VIP,253466,"R.A. Uli Lailasari, M.Farm",2,506932
ORD00018409,Ardhito Pramono,Yogyakarta,Istora Senayan,2024/01/13,Gold,217869,Hj. Yuliana Namaga,4,871476
ORD00265489,DEWA 19,Makassar,JCC,2024/08/21,Gold,217869,"dr. Iriana Maryati, S.Gz",1,217869
ORD00242754,Pamungkas,Medan,,2024-02-02,Silver,173669,Kurnia Nababan,1,173669
ORD00299059,TIARA ANDINI,Jakarta,LAPANGAN GASIBU,,Festival,127493,Cawisono Mandasari,3,382479
ORD00598607,Yura Yunita,Surabaya,Istora Senayan,2025-06-17,Gold,217869,Gading Ramadan,2,435738
ORD00073408,Fourtwnty,Surabaya,Jogja Expo Center,03-19-2025,Gold,217869,R.A. Oni Sihombing,1,217869
,fourtwnty,Semarang,ciwalk,2024-02-07,Festival,127493,"Gasti Wastuti, S.Pt",4,509972
ORD00398132,NADIN AMIZAH,Bandung,ISTORA SENAYAN,03-11-2024,Gold,217869,Hamima Novitasari,5,1089345
ORD00811862,BARASUARA,Balikpapan,SABUGA,2023/11/22,Silver,173669,Gandewa Megantara,5,868345
ORD00007205,ardhito pramono,Bandung,tennis indoor senayan,2025-06-17,VIP,253466,Lamar Halim,2,506932
ORD00558074,Noah,Bandung,,07-27-2024,Festival,127493,drg. Wasis Saragih,4,509972
ORD00371886,Maliq & D'Essentials,Yogyakarta,Jogja Expo Center,2024-03-25,Silver,173669,Ian Mangunsong,1,173669
ORD00584866,,Jakarta,Tennis Indoor Senayan,2024-11-03,Festival,127493,Usyi Tarihoran,4,509972
ORD00767349,Nadin Amizah,Makassar,JCC,11-30-2024,Gold,217869,Gaiman Farida,2,435738
ORD00066841,DEWA 19,Surabaya,TENNIS INDOOR SENAYAN,2024-02-20,VIP,253466,"Yani Hutasoit, M.M.",4,1013864
ORD00534884,Pamungkas,,Istora Senayan,2025/05/29,VIP,253466,Hafshah Halim,5,1267330
ORD00260355,Banda Neira,Denpasar,JCC,09-20-2023,Gold,217869,Ir. Tari Sinaga,5,1089345
ORD00757353,,Jakarta,Lapangan Gasibu,10-24-2024,Silver,173669,"dr. Farah Hakim, M.TI.",3,521007
ORD00784889,Fiersa Besari,Bandung,Tennis Indoor Senayan,2025-05-27,Festival,127493,"Gaduh Wibowo, S.T.",4,
ORD00091290,Nadin Amizah,Jakarta,Taman Budaya,2024/06/22,Silver,173669,Vera Damanik,4,
ORD00424995,Fourtwnty,Semarang,Trans Studio Bandung,2024-01-24,Festival,127493,"Laras Agustina, M.Pd",2,254986
ORD00805864,Noah,Makassar,Jogja Expo Center,08-05-2023,VIP,253466,"Eluh Sitorus, M.TI.",3,760398
ORD00638323,Fourtwnty,Bandung,Sabuga,2025-01-28,Gold,217869,Pandu Siregar,4,871476
,Raisa,Bandung,Sabuga,2024/07/29,Silver,173669,Dian Budiman,4,694676
ORD00297836,Maliq & D'Essentials,Palembang,Gedung Kesenian Jakarta,2025-04-30,Festival,127493,Ami Lazuardi,1,127493
ORD00809648,Yura Yunita,Palembang,Sabuga,2023-10-22,Silver,173669,"Sutan Rahmat Winarno, S.Ked",2,347338
ORD00823405,Bernadya,Surabaya,Tennis Indoor Senayan,2024/08/23,Gold,,Rizki Sirait,1,217869
ORD00379453,Hindia,Yogyakarta,JCC,2024-06-28,Gold,217869,Leo Hasanah,3,653607
ORD00631083,PAMUNGKAS,Jakarta,SABUGA,2024/08/30,Gold,,Zamira Siregar,1,217869
ORD00140008,Raisa,Surabaya,Taman Budaya,,Silver,173669,Siti Sihombing,2,347338
ORD00660123,Hindia,Medan,JCC,2025-02-18,VIP,253466,,1,253466
ORD00492500,kunto aji,Medan,jcc,2023-11-21,Festival,127493,Rina Hartati,2,254986
ORD00228772,Barasuara,Balikpapan,Lapangan Gasibu,2024-03-25,VIP,253466,Vivi Kuswoyo,2,506932
ORD00608266,FOURTWNTY,Semarang,GEDUNG KESENIAN JAKARTA,2024/07/21,Gold,217869,drg. Cawisadi Nugroho,5,1089345
ORD00313726,fourtwnty,Makassar,jcc,2023-11-18,Festival,127493,Slamet Mansur,2,
ORD00700024,barasuara,Balikpapan,ciwalk,2024/05/16,Festival,127493,,2,254986
ORD00104725,Isyana Sarasvati,Surabaya,Ciwalk,2024/09/08,Festival,127493,"Ir. Vanesa Dabukke, S.Gz",5,637465
ORD00140908,Yura Yunita,Semarang,,2023-09-17,Gold,217869,"Dt. Upik Susanti, S.Farm",4,871476
ORD00061417,Isyana Sarasvati,Denpasar,Sabuga,2024-11-30,Festival,99999999,Cakrawala Rahmawati,3,382479
ORD00372105,Sal Priadi,Yogyakarta,,2024-06-28,Gold,217869,Kania Lailasari,4,871476
ORD00733294,Fourtwnty,Denpasar,Gedung Kesenian Jakarta,2025-06-30,Festival,127493,Ina Salahudin,1,127493
ORD00644968,,Palembang,JCC,05-07-2024,Silver,173669,Darmana Pudjiastuti,1,173669
ORD00613734,BARASUARA,Jakarta,TENNIS INDOOR SENAYAN,2023/10/01,VIP,253466,"Hj. Ophelia Nashiruddin, S.Sos",3,760398
ORD00746942,Hindia,Bandung,Istora Senayan,2024-09-17,Gold,217869,Yono Puspita,1,217869
ORD00790302,,Denpasar,Lapangan Gasibu,2024-08-31,VIP,253466,Atmaja Pudjiastuti,4,1013864
ORD00478451,Tiara Andini,Jakarta,Taman Budaya,09-02-2024,Gold,217869,Karya Kurniawan,3,653607
ORD00354957,Tulus,Semarang,Tennis Indoor Senayan,2024/12/19,Gold,217869,"KH. Lanang Zulkarnain, M.TI.",1,217869
ORD00253990,Noah,Yogyakarta,Istora Senayan,11-04-2023,VIP,,Safina Melani,1,253466
,TULUS,Balikpapan,ISTORA SENAYAN,10-13-2023,Festival,127493,"R. Ophelia Situmorang, S.Farm",3,382479
ORD00094661,maliq & d'essentials,Palembang,tennis indoor senayan,,Festival,127493,Victoria Yolanda,4,509972
ORD00350495,Isyana Sarasvati,Bandung,Ciwalk,2024-04-22,,173669,R. Julia Widiastuti,1,173669
ORD00046292,NADIN AMIZAH,Denpasar,TENNIS INDOOR SENAYAN,2025/03/17,Gold,217869,"dr. Eva Mulyani, S.Ked",4,871476
ORD00170975,Bernadya,Balikpapan,Istora Senayan,2024-01-26,Festival,500000000,"R. Vanesa Rajasa, M.M.",1,127493
ORD00031511,Tiara Andini,Jakarta,Istora Senayan,04-18-2024,Festival,127493,Agus Usada,4,509972
ORD00662614,DEWA 19,Surabaya,ISTORA SENAYAN,2025-03-07,Silver,173669,"Puti Nasyiah, S.I.Kom",3,521007
ORD00521227,bernadya,Jakarta,jcc,2024-12-26,Silver,173669,Panca Rahimah,1,173669
ORD00536558,Raisa,Medan,Trans Studio Bandung,2023-09-03,Gold,1,,1,217869
ORD00601913,maliq & d'essentials,Surabaya,jcc,2024/06/28,Festival,127493,Danu Rahayu,2,254986
ORD00217524,Fourtwnty,Denpasar,Jogja Expo Center,2025-01-17,Gold,217869,Kenari Saptono,,217869
ORD00426387,Dewa 19,Medan,Tennis Indoor Senayan,2024/01/16,VIP,253466,"Laras Aryani, S.Farm",5,1267330
ORD00204052,Pamungkas,Palembang,Sabuga,05-05-2025,Silver,173669,Cahya Pertiwi,4,694676
ORD00781769,Kunto Aji,Semarang,Istora Senayan,2024-07-13,Gold,217869,Intan Hassanah,,1089345
ORD00750338,Nadin Amizah,Bandung,Taman Budaya,08-25-2023,Silver,173669,"Karna Nasyidah, S.Pt",2,347338
ORD00614580,ardhito pramono,Denpasar,ciwalk,2025-06-09,,127493,Ismail Pratiwi,4,509972
ORD00008305,NOAH,Yogyakarta,LAPANGAN GASIBU,2023-10-01,VIP,253466,"Violet Wacana, S.E.I",5,
,Noah,Jakarta,Gedung Kesenian Jakarta,2024-09-29,Silver,173669,Gadang Saputra,5,868345
ORD00021829,Maliq & D'Essentials,Makassar,,2025/04/14,Gold,217869,"Cut Rini Maryati, S.Pt",1,217869
ORD00759211,Bernadya,Semarang,Jogja Expo Center,2024-02-20,VIP,253466,Adika Thamrin,5,1267330
ORD00826842,Fiersa Besari,,JCC,2024-02-25,Silver,173669,KH. Lembah Lazuardi,2,347338
,Yura Yunita,Semarang,Sabuga,2023-09-04,Festival,127493,Karen Manullang,2,254986
ORD00616740,Nadin Amizah,Yogyakarta,Jogja Expo Center,,VIP,253466,Puput Suwarno,4,1013864
ORD00726470,noah,Bandung,gedung kesenian jakarta,10-26-2024,VIP,253466,Suci Winarno,3,
ORD00528302,Bernadya,Denpasar,Ciwalk,2025-06-29,Silver,500000000,Ir. Dalima Irawan,5,868345
ORD00469250,Ardhito Pramono,Medan,Ciwalk,2025/02/22,Festival,127493,Langgeng Sihombing,4,509972
ORD00396260,Bernadya,Surabaya,Gedung Kesenian Jakarta,2024/06/02,Gold,1,Farhunnisa Rajata,5,1089345
ORD00533210,Isyana Sarasvati,Surabaya,Gedung Kesenian Jakarta,06-22-2024,VIP,253466,"Jagaraga Farida, S.T.",4,1013864
ORD00563628,Tiara Andini,Balikpapan,Gedung Kesenian Jakarta,2025-03-12,VIP,253466,Sari Prayoga,5,1267330
ORD00503622,HINDIA,Yogyakarta,GEDUNG KESENIAN JAKARTA,2025/03/11,Festival,127493,Dalimin Napitupulu,3,382479
ORD00069161,BERNADYA,Jakarta,GEDUNG KESENIAN JAKARTA,2025-01-10,Festival,127493,"Dr. Umay Suwarno, M.Pd",3,382479
ORD00337177,,Yogyakarta,istora senayan,2025-03-24,Silver,173669,Dian Thamrin,1,173669
ORD00657482,Barasuara,Denpasar,Istora Senayan,2024-09-14,Silver,,Nasim Kuswoyo,3,521007
ORD00644248,Hindia,Semarang,JCC,2024-12-22,Festival,127493,Perkasa Usamah,3,382479
ORD00116494,raisa,Balikpapan,gedung kesenian jakarta,2023-07-28,Silver,173669,,4,694676
ORD00090640,Nadin Amizah,Jakarta,Taman Budaya,2024/06/22,Silver,173669,"Nadia Nababan, M.Ak",5,868345
ORD00662102,Dewa 19,Surabaya,Istora Senayan,03-07-2025,Silver,173669,Hj. Putri Usada,5,868345
ORD00235720,Bernadya,Palembang,Tennis Indoor Senayan,08-23-2024,VIP,253466,Julia Purwanti,4,1013864
ORD00475970,Dewa 19,Medan,Gedung Kesenian Jakarta,2024-02-26,VIP,253466,"Puti Kamila Marbun, S.Kom",1,
ORD00221046,Maliq & D'Essentials,Makassar,Tennis Indoor Senayan,2024-08-07,Gold,217869,Harja Rajata,,1089345
ORD00203047,Dewa 19,Palembang,Istora Senayan,12-13-2024,Gold,217869,"Dr. Septi Lazuardi, S.H.",4,871476
ORD00451267,YURA YUNITA,Medan,ISTORA SENAYAN,2023-09-03,VIP,253466,Dinda Thamrin,5,1267330
ORD00355968,Dewa 19,Semarang,Istora Senayan,2023-12-23,Gold,217869,Siska Najmudin,5,1089345
ORD00827458,pamungkas,Palembang,ciwalk,2025-03-17,Festival,127493,drg. Padma Tampubolon,1,127493
ORD00636867,Yura Yunita,Balikpapan,Taman Budaya,,Festival,127493,Ajeng Pangestu,3,382479
ORD00023113,Tiara Andini,Jakarta,Gedung Kesenian Jakarta,2025/03/06,Gold,217869,Sabrina Hariyah,1,217869
ORD00244102,,Balikpapan,TENNIS INDOOR SENAYAN,2023-08-25,Gold,217869,Hasim Yolanda,3,653607
ORD00500265,Sal Priadi,Palembang,Gedung Kesenian Jakarta,2024/06/16,Festival,127493,"Maya Pudjiastuti, S.Farm",,382479
ORD00311179,,Palembang,taman budaya,2025-05-04,Gold,217869,Paramita Mandala,4,871476
,Fiersa Besari,Makassar,Ciwalk,2024/09/07,Festival,127493,Aisyah Sihotang,1,127493
ORD00579001,kunto aji,Denpasar,tennis indoor senayan,2025-01-12,Gold,217869,Emong Palastri,2,435738
ORD00550172,TIARA ANDINI,,GEDUNG KESENIAN JAKARTA,2025-03-23,VIP,253466,"Queen Siregar, S.I.Kom",5,1267330
ORD00034125,Fiersa Besari,Makassar,JCC,2025-04-12,Gold,217869,Bakda Hutapea,,1089345
ORD00303814,Tulus,Bandung,Ciwalk,2025-02-20,VIP,253466,Perkasa Santoso,3,760398
ORD00069044,Bernadya,Jakarta,Gedung Kesenian Jakarta,2025-01-10,Festival,,Suci Nababan,5,637465
ORD00458624,,Surabaya,JCC,2024-10-30,Silver,99999999,Ade Marpaung,1,173669
ORD00643789,Hindia,Medan,Gedung Kesenian Jakarta,2024-03-19,Gold,217869,Harjasa Situmorang,3,653607
ORD00055175,Raisa,Yogyakarta,Trans Studio Bandung,2023-11-29,Festival,127493,"Lintang Lestari, S.T.",3,382479
ORD00815243,sal priadi,Jakarta,,2024-08-24,VIP,99999999,Makuta Utami,5,1267330
ORD00020109,PAMUNGKAS,Balikpapan,SABUGA,2024-10-25,Gold,217869,Hafshah Samosir,5,1089345
ORD00533184,Isyana Sarasvati,Surabaya,Gedung Kesenian Jakarta,06-22-2024,VIP,,Diah Marbun,5,1267330
ORD00656988,Ardhito Pramono,Jakarta,Ciwalk,02-22-2025,VIP,253466,Julia Agustina,1,253466
ORD00723213,,Bandung,Gedung Kesenian Jakarta,2024/01/23,Festival,127493,Uchita Marpaung,3,382479
ORD00780555,isyana sarasvati,Balikpapan,jcc,09-25-2024,Silver,173669,Kani Andriani,1,173669
ORD00148367,Hindia,Medan,Sabuga,11-08-2024,Festival,127493,"Kania Nainggolan, S.Pd",1,127493
ORD00060139,tulus,Bandung,trans studio bandung,09-19-2023,Gold,99999999,,5,1089345
ORD00807201,BANDA NEIRA,Medan,TRANS STUDIO BANDUNG,2024-06-06,Silver,173669,Kasusra Hassanah,1,173669
ORD00568189,Yura Yunita,Jakarta,,03-21-2025,Gold,217869,"dr. Samiah Rajata, M.Ak",1,217869
ORD00620027,FIERSA BESARI,Jakarta,ISTORA SENAYAN,08-12-2024,Festival,127493,Putri Kusumo,2,
ORD00419733,Nadin Amizah,Balikpapan,Gedung Kesenian Jakarta,,Gold,217869,KH. Galiono Winarsih,5,1089345
ORD00083050,Fiersa Besari,Bandung,Lapangan Gasibu,2024/08/16,Festival,127493,Gaiman Yuliarti,2,254986
ORD00104379,Isyana Sarasvati,Surabaya,Ciwalk,2024-09-08,Festival,127493,drg. Putri Waskita,1,127493
ORD00184537,BANDA NEIRA,Bandung,LAPANGAN GASIBU,2024-06-09,VIP,253466,Paulin Yulianti,3,760398
ORD00151630,Sal Priadi,Yogyakarta,JCC,2025-02-11,Silver,,Kairav Laksmiwati,4,694676
ORD00045954,fiersa besari,,sabuga,2024/01/19,VIP,253466,Novi Anggriawan,5,1267330
ORD00399305,Noah,Makassar,Gedung Kesenian Jakarta,2024-12-23,VIP,253466,Muni Hidayanto,1,253466
